Annee,Mois,Valeur,Date parution au JO
2020,8,110.5,20/11/2020
2020,7,109.5,16/10/2020
2020,6,110.3,16/09/2020
2020,5,109.8,23/08/2020
2020,4,111.6,17/07/2020
2020,3,111.2,19/06/2020
2020,2,110.3,16/05/2020
2020,1,110.1,14/05/2020
2019,12,109.8,21/03/2020
2019,11,109.8,15/02/2020
2019,10,109.5,17/01/2020
2019,9,109.4,20/12/2019
2019,8,108.5,16/11/2019
2019,7,109.1,19/10/2019
2019,6,109.3,21/09/2019
2019,5,110.0,23/08/2019
2019,4,109.3,19/07/2019
2019,3,110.0,22/06/2019
2019,2,109.5,16/05/2019
2019,1,109.1,18/04/2019
2018,12,109.3,23/03/2019
2018,11,109.1,19/02/2019
2018,10,109.4,19/01/2019
2018,9,108.6,21/12/2018
2018,8,107.6,15/11/2018
2018,7,109.6,12/10/2018
2018,6,108.6,15/09/2018
2018,5,109.0,17/08/2018
2018,4,108.3,17/07/2018
2018,3,107.7,27/06/2018
2018,2,107.4,16/05/2018
2018,1,108.5,03/05/2018
2017,12,107.0,22/03/2018
2017,11,108.0,21/02/2018
2017,10,107.6,17/01/2018
2017,9,106.3,22/12/2017
2017,8,106.0,15/11/2017
2017,7,106.3,13/10/2017
2017,6,106.4,16/09/2017
2017,5,106.4,11/08/2017
2017,4,105.8,16/07/2017
2017,3,105.7,05/07/2017
2017,2,105.0,14/05/2017
2017,1,104.4,15/04/2017
2016,12,104.1,21/03/2017
2016,11,105.4,15/02/2017
2016,10,106.1,14/01/2017
2016,9,106.1,21/12/2016
2016,8,106.1,17/11/2016
2016,7,105.0,13/10/2016
2016,6,104.8,21/09/2016
2016,5,104.7,13/08/2016
2016,4,104.6,14/07/2016
2016,3,104.9,22/06/2016
2016,2,104.6,15/05/2016
2016,1,104.4,14/04/2016
2015,12,104.3,24/03/2016
2015,11,104.2,14/02/2016
2015,10,104.9,16/01/2016
2015,9,104.9,23/12/2015
2015,8,104.4,21/11/2015
2015,7,103.7,16/10/2015
2015,6,103.6,20/09/2015
2015,5,103.6,18/08/2015
2015,4,103.8,26/07/2015
2015,3,103.9,20/06/2015
2015,2,103.6,17/05/2015
2015,1,103.7,18/04/2015
2014,12,103.7,15/03/2015
2014,11,104.0,15/02/2015
2014,10,104.0,16/01/2015
