Annee,Mois,Valeur,Date parution au JO
2020,8,117.5,20/11/2020
2020,7,116.8,16/10/2020
2020,6,117.3,16/09/2020
2020,5,115.8,23/08/2020
2020,4,115.7,17/07/2020
2020,3,115.3,19/06/2020
2020,2,115.7,16/05/2020
2020,1,116.2,14/05/2020
2019,12,115.6,21/03/2020
2019,11,115.5,15/02/2020
2019,10,115.7,17/01/2020
2019,9,116.2,20/12/2019
2019,8,116.8,16/11/2019
2019,7,116.2,19/10/2019
2019,6,114.8,21/09/2019
2019,5,114.1,23/08/2019
2019,4,113.8,19/07/2019
2019,3,113.4,22/06/2019
2019,2,113.2,16/05/2019
2019,1,112.6,18/04/2019
2018,12,112.5,23/03/2019
2018,11,112.8,19/02/2019
2018,10,112.7,19/01/2019
2018,9,112.2,21/12/2018
2018,8,111.9,15/11/2018
2018,7,111.1,12/10/2018
2018,6,110.5,15/09/2018
2018,5,110.6,17/08/2018
2018,4,110.6,17/07/2018
2018,3,110.9,27/06/2018
2018,2,110.2,16/05/2018
2018,1,110.5,03/05/2018
2017,12,109.9,22/03/2018
2017,11,110.3,21/02/2018
2017,10,109.5,17/01/2018
2017,9,109.4,22/12/2017
2017,8,109.2,15/11/2017
2017,7,108.9,13/10/2017
2017,6,108.9,16/09/2017
2017,5,108.8,11/08/2017
2017,4,108.8,16/07/2017
2017,3,109.1,05/07/2017
2017,2,109.0,14/05/2017
2017,1,108.7,15/04/2017
2016,12,108.4,21/03/2017
2016,11,107.9,15/02/2017
2016,10,107.6,14/01/2017
2016,9,108.7,21/12/2016
2016,8,108.7,17/11/2016
2016,7,108.2,13/10/2016
2016,6,108.6,21/09/2016
2016,5,108.5,13/08/2016
2016,4,108.1,14/07/2016
2016,3,108.0,22/06/2016
2016,2,107.1,15/05/2016
2016,1,108.1,14/04/2016
2015,12,108.1,24/03/2016
2015,11,107.8,14/02/2016
2015,10,107.9,16/01/2016
2015,9,108.1,23/12/2015
2015,8,108.1,21/11/2015
2015,7,108.0,16/10/2015
2015,6,107.9,20/09/2015
2015,5,107.6,18/08/2015
2015,4,107.5,26/07/2015
2015,3,107.4,20/06/2015
2015,2,107.1,17/05/2015
2015,1,107.1,18/04/2015
2014,12,107.4,15/03/2015
2014,11,107.3,15/02/2015
2014,10,107.5,16/01/2015
